,,2018_2Q,2018_1Q,2017_4Q,2017_3Q,2017_2Q,2017_1Q,2016_4Q,2016_3Q
2838,營業收入淨額,,,,,,,,
2838,營業利益,,,,,,,,
2838,營業外收入及支出,,,,,,,,
2838,稅後淨利,,,,,,,,
2838,每股盈餘,,,,,,,,
2845,營業收入淨額,,,,,,,,
2845,營業利益,,,,,,,,
2845,營業外收入及支出,,,,,,,,
2845,稅後淨利,,,,,,,,
2845,每股盈餘,,,,,,,,
2849,營業收入淨額,,,,,,,,
2849,營業利益,,,,,,,,
2849,營業外收入及支出,,,,,,,,
2849,稅後淨利,,,,,,,,
2849,每股盈餘,,,,,,,,
2850,營業收入淨額,,,,,,,,
2850,營業利益,,,,,,,,
2850,營業外收入及支出,,,,,,,,
2850,稅後淨利,,,,,,,,
2850,每股盈餘,,,,,,,,
2851,營業收入淨額,,,,,,,,
2851,營業利益,,,,,,,,
2851,營業外收入及支出,,,,,,,,
2851,稅後淨利,,,,,,,,
2851,每股盈餘,,,,,,,,
2852,營業收入淨額,,,,,,,,
2852,營業利益,,,,,,,,
2852,營業外收入及支出,,,,,,,,
2852,稅後淨利,,,,,,,,
2852,每股盈餘,,,,,,,,
2855,營業收入淨額,,,,,,,,
2855,營業利益,,,,,,,,
2855,營業外收入及支出,,,,,,,,
2855,稅後淨利,,,,,,,,
2855,每股盈餘,,,,,,,,
2856,營業收入淨額,,,,,,,,
2856,營業利益,,,,,,,,
2856,營業外收入及支出,,,,,,,,
2856,稅後淨利,,,,,,,,
2856,每股盈餘,,,,,,,,
2867,營業收入淨額,,,,,,,,
2867,營業利益,,,,,,,,
2867,營業外收入及支出,,,,,,,,
2867,稅後淨利,,,,,,,,
2867,每股盈餘,,,,,,,,
2880,營業收入淨額,,,,,,,,
2880,營業利益,,,,,,,,
2880,營業外收入及支出,,,,,,,,
2880,稅後淨利,,,,,,,,
2880,每股盈餘,,,,,,,,
2881,營業收入淨額,,,,,,,,
2881,營業利益,,,,,,,,
2881,營業外收入及支出,,,,,,,,
2881,稅後淨利,,,,,,,,
2881,每股盈餘,,,,,,,,
2882,營業收入淨額,,,,,,,,
2882,營業利益,,,,,,,,
2882,營業外收入及支出,,,,,,,,
2882,稅後淨利,,,,,,,,
2882,每股盈餘,,,,,,,,
2883,營業收入淨額,,,,,,,,
2883,營業利益,,,,,,,,
2883,營業外收入及支出,,,,,,,,
2883,稅後淨利,,,,,,,,
2883,每股盈餘,,,,,,,,
2884,營業收入淨額,,,,,,,,
2884,營業利益,,,,,,,,
2884,營業外收入及支出,,,,,,,,
2884,稅後淨利,,,,,,,,
2884,每股盈餘,,,,,,,,
2885,營業收入淨額,,,,,,,,
2885,營業利益,,,,,,,,
2885,營業外收入及支出,,,,,,,,
2885,稅後淨利,,,,,,,,
2885,每股盈餘,,,,,,,,
2886,營業收入淨額,,,,,,,,
2886,營業利益,,,,,,,,
2886,營業外收入及支出,,,,,,,,
2886,稅後淨利,,,,,,,,
2886,每股盈餘,,,,,,,,
2887,營業收入淨額,,,,,,,,
2887,營業利益,,,,,,,,
2887,營業外收入及支出,,,,,,,,
2887,稅後淨利,,,,,,,,
2887,每股盈餘,,,,,,,,
2888,營業收入淨額,,,,,,,,
2888,營業利益,,,,,,,,
2888,營業外收入及支出,,,,,,,,
2888,稅後淨利,,,,,,,,
2888,每股盈餘,,,,,,,,
2889,營業收入淨額,,,,,,,,
2889,營業利益,,,,,,,,
2889,營業外收入及支出,,,,,,,,
2889,稅後淨利,,,,,,,,
2889,每股盈餘,,,,,,,,
2890,營業收入淨額,,,,,,,,
2890,營業利益,,,,,,,,
2890,營業外收入及支出,,,,,,,,
2890,稅後淨利,,,,,,,,
2890,每股盈餘,,,,,,,,
2891,營業收入淨額,,,,,,,,
2891,營業利益,,,,,,,,
2891,營業外收入及支出,,,,,,,,
2891,稅後淨利,,,,,,,,
2891,每股盈餘,,,,,,,,
2892,營業收入淨額,,,,,,,,
2892,營業利益,,,,,,,,
2892,營業外收入及支出,,,,,,,,
2892,稅後淨利,,,,,,,,
2892,每股盈餘,,,,,,,,
2897,營業收入淨額,,,,,,,,
2897,營業利益,,,,,,,,
2897,營業外收入及支出,,,,,,,,
2897,稅後淨利,,,,,,,,
2897,每股盈餘,,,,,,,,
5880,營業收入淨額,,,,,,,,
5880,營業利益,,,,,,,,
5880,營業外收入及支出,,,,,,,,
5880,稅後淨利,,,,,,,,
5880,每股盈餘,,,,,,,,
6005,營業收入淨額,,,,,,,,
6005,營業利益,,,,,,,,
6005,營業外收入及支出,,,,,,,,
6005,稅後淨利,,,,,,,,
6005,每股盈餘,,,,,,,,
6024,營業收入淨額,,,,,,,,
6024,營業利益,,,,,,,,
6024,營業外收入及支出,,,,,,,,
6024,稅後淨利,,,,,,,,
6024,每股盈餘,,,,,,,,
1432,營業收入淨額,208.0,202.0,128.0,171.0,155.0,158.0,158.0,178.0
1432,營業利益,-67.0,-65.0,-42.0,-46.0,-56.0,-33.0,-21.0,-121.0
1432,營業外收入及支出,2.0,2.0,130.0,-40.0,-39.0,-52.0,-24.0,-48.0
1432,稅後淨利,-68.0,-61.0,-86.0,-86.0,-96.0,-72.0,-42.0,-167.0
1432,每股盈餘,-0.33,-0.33,0.56,-0.45,-0.5,-0.46,-0.26,-0.89
2601,營業收入淨額,1042.0,1772.0,2015.0,1849.0,1204.0,1414.0,1863.0,1322.0
2601,營業利益,365.0,358.0,432.0,61.0,232.0,259.0,299.0,-77.0
2601,營業外收入及支出,-274.0,-92.0,129.0,29.0,-247.0,112.0,-150.0,-368.0
2601,稅後淨利,91.0,153.0,394.0,-261.0,-204.0,146.0,341.0,-193.0
2601,每股盈餘,-0.15,0.13,0.66,0.16,-0.23,0.61,-0.3,-1.21
2614,營業收入淨額,4523.0,3920.0,4112.0,3807.0,4039.0,2253.0,2841.0,2435.0
2614,營業利益,-172.0,80.0,-135.0,24.0,-74.0,-158.0,-289.0,389.0
2614,營業外收入及支出,2228.0,81.0,3064.0,53.0,67.0,27.0,-23.0,-61.0
2614,稅後淨利,-452.0,49.0,-300.0,43.0,-42.0,-139.0,-257.0,362.0
2614,每股盈餘,2.48,0.04,3.84,-0.02,-0.1,-0.08,-0.35,0.6
2901,營業收入淨額,26.0,26.0,27.0,41.0,28.0,27.0,29.0,43.0
2901,營業利益,3.0,5.0,7.0,17.0,5.0,5.0,3.0,19.0
2901,營業外收入及支出,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2901,稅後淨利,4.0,6.0,7.0,16.0,6.0,5.0,4.0,18.0
2901,每股盈餘,0.05,0.08,0.1,0.22,0.08,0.08,0.05,0.24
2903,營業收入淨額,8508.0,8985.0,12570.0,8814.0,9024.0,9339.0,12312.0,9528.0
2903,營業利益,841.0,1010.0,1483.0,396.0,537.0,671.0,1564.0,273.0
2903,營業外收入及支出,-375.0,-91.0,-86.0,89.0,-184.0,-208.0,-525.0,-94.0
2903,稅後淨利,270.0,626.0,2011.0,305.0,252.0,287.0,1752.0,313.0
2903,每股盈餘,0.13,0.28,0.57,0.27,0.08,0.17,0.37,0.14
2905,營業收入淨額,36683.0,48391.0,-85345.0,35865.0,49480.0,38997.0,34216.0,24009.0
2905,營業利益,-16947.0,7527.0,-20566.0,2202.0,20171.0,307.0,951.0,-529.0
2905,營業外收入及支出,20674.0,-8718.0,19598.0,1533.0,-21196.0,-1156.0,809.0,1148.0
2905,稅後淨利,3155.0,-666.0,-762.0,3612.0,-1209.0,-819.0,1466.0,500.0
2905,每股盈餘,2.0,-0.37,0.76,2.49,-0.82,-0.79,2.17,0.41
2906,營業收入淨額,1744.0,1655.0,1643.0,1881.0,1846.0,1639.0,1722.0,1874.0
2906,營業利益,82.0,53.0,107.0,54.0,85.0,62.0,110.0,66.0
2906,營業外收入及支出,18.0,9.0,8.0,1.0,14.0,-37.0,32.0,-19.0
2906,稅後淨利,65.0,34.0,55.0,36.0,58.0,22.0,166.0,43.0
2906,每股盈餘,0.15,0.05,0.06,0.06,0.16,-0.09,0.41,0.0
2908,營業收入淨額,9768.0,10202.0,8697.0,9567.0,9136.0,9563.0,8386.0,8658.0
2908,營業利益,121.0,298.0,178.0,181.0,194.0,407.0,103.0,181.0
2908,營業外收入及支出,42.0,-40.0,246.0,-25.0,-46.0,-25.0,-2.0,3.0
2908,稅後淨利,-111.0,288.0,0.0,81.0,218.0,326.0,-25.0,291.0
2908,每股盈餘,0.26,0.61,0.43,0.32,0.26,0.6,0.2,0.3
2910,營業收入淨額,45.0,67.0,4.0,0.0,12.0,61.0,185.0,74.0
2910,營業利益,28.0,41.0,21.0,20.0,17.0,32.0,3.0,21.0
2910,營業外收入及支出,6.0,-7.0,-56.0,-2.0,1.0,-11.0,3.0,15.0
2910,稅後淨利,27.0,32.0,23.0,8.0,28.0,16.0,17.0,10.0
2910,每股盈餘,0.16,0.18,-0.18,0.08,0.16,0.09,0.0,0.16
2911,營業收入淨額,1384.0,1640.0,2001.0,1503.0,1485.0,1837.0,2184.0,1789.0
2911,營業利益,-75.0,14.0,-56.0,-143.0,-120.0,-56.0,27.0,-103.0
2911,營業外收入及支出,10.0,33.0,889.0,23.0,10.0,20.0,123.0,7.0
2911,稅後淨利,-56.0,24.0,-236.0,-72.0,-76.0,-25.0,11.0,-57.0
2911,每股盈餘,-0.27,0.1,3.14,-0.48,-0.44,-0.14,0.68,-0.3
2912,營業收入淨額,61230.0,58948.0,55674.0,57283.0,55173.0,53002.0,53903.0,55705.0
2912,營業利益,3246.0,3336.0,1743.0,3034.0,2868.0,2777.0,2360.0,2735.0
2912,營業外收入及支出,719.0,625.0,28396.0,866.0,856.0,841.0,457.0,988.0
2912,稅後淨利,3017.0,2868.0,-3838.0,3409.0,3119.0,3055.0,2399.0,3140.0
2912,每股盈餘,2.53,2.44,21.55,2.97,2.68,2.64,1.91,2.71
2913,營業收入淨額,57.0,60.0,57.0,77.0,115.0,114.0,92.0,97.0
2913,營業利益,-39.0,-45.0,-48.0,-48.0,-54.0,535.0,-64.0,-68.0
2913,營業外收入及支出,62.0,22.0,58.0,49.0,80.0,33.0,24.0,193.0
2913,稅後淨利,-57.0,-48.0,-49.0,-53.0,-58.0,528.0,-73.0,-8.0
2913,每股盈餘,0.01,-0.03,0.02,0.0,0.04,0.74,-0.05,0.19
2915,營業收入淨額,1312.0,1398.0,1264.0,1382.0,1375.0,1343.0,1215.0,1525.0
2915,營業利益,57.0,4934.0,23062.0,450.0,591.0,914.0,469.0,620.0
2915,營業外收入及支出,3286.0,1463.0,3001.0,2677.0,836.0,97.0,2397.0,1992.0
2915,稅後淨利,6716.0,5315.0,18681.0,3037.0,1389.0,961.0,3028.0,2551.0
2915,每股盈餘,4.7,3.47,10.35,3.1,1.19,0.52,2.9,2.46
8443,營業收入淨額,411.0,438.0,454.0,363.0,371.0,424.0,457.0,464.0
8443,營業利益,-1.0,10.0,41.0,-29.0,-46.0,-39.0,-12.0,-14.0
8443,營業外收入及支出,8.0,-4.0,-5.0,3.0,4.0,-7.0,9.0,-5.0
8443,稅後淨利,4.0,13.0,30.0,-14.0,-36.0,-39.0,13.0,-15.0
8443,每股盈餘,0.06,0.17,0.43,-0.19,-0.54,-0.58,0.2,-0.24
8454,營業收入淨額,9630.0,10184.0,9940.0,8024.0,7693.0,7582.0,7621.0,6765.0
8454,營業利益,328.0,393.0,424.0,283.0,368.0,313.0,312.0,270.0
8454,營業外收入及支出,1.0,-5.0,16.0,14.0,48.0,53.0,37.0,33.0
8454,稅後淨利,423.0,326.0,368.0,241.0,350.0,306.0,287.0,249.0
8454,每股盈餘,3.0,2.2,2.6,1.74,2.52,2.21,2.07,1.8
1435,營業收入淨額,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1435,營業利益,-1.0,-1.0,1.0,0.0,-2.0,-1.0,0.0,0.0
1435,營業外收入及支出,12.0,-4.0,-7.0,6.0,5.0,0.0,1.0,0.0
1435,稅後淨利,2.0,0.0,1.0,1.0,2.0,-1.0,3.0,0.0
1435,每股盈餘,0.09,-0.04,-0.05,0.04,0.02,-0.01,0.0,0.0
1437,營業收入淨額,27.0,19.0,24.0,19.0,25.0,26.0,38.0,25.0
1437,營業利益,61.0,116.0,59.0,59.0,61.0,105.0,55.0,57.0
1437,營業外收入及支出,11.0,-8.0,2.0,22.0,-3.0,48.0,-12.0,26.0
1437,稅後淨利,63.0,90.0,51.0,58.0,47.0,60.0,38.0,41.0
1437,每股盈餘,0.32,0.44,0.29,0.37,0.25,0.69,0.2,0.31
1516,營業收入淨額,315.0,200.0,242.0,145.0,98.0,298.0,263.0,96.0
1516,營業利益,6.0,3.0,3.0,2.0,-1.0,5.0,3.0,0.0
1516,營業外收入及支出,0.0,0.0,0.0,0.0,8.0,-1.0,1.0,0.0
1516,稅後淨利,7.0,4.0,4.0,2.0,7.0,4.0,3.0,1.0
1516,每股盈餘,0.22,0.12,0.12,0.05,0.25,0.13,0.11,0.03
2062,營業收入淨額,1777.0,1621.0,1451.0,1469.0,1525.0,1530.0,1560.0,1536.0
2062,營業利益,12.0,-12.0,17.0,25.0,99.0,182.0,241.0,201.0
2062,營業外收入及支出,42.0,-2.0,13.0,-25.0,-29.0,45.0,21.0,50.0
2062,稅後淨利,29.0,12.0,20.0,8.0,5.0,182.0,207.0,207.0
2062,每股盈餘,0.18,0.08,0.13,0.05,0.03,1.14,1.28,1.27
2348,營業收入淨額,215.0,230.0,291.0,188.0,208.0,102.0,159.0,89.0
2348,營業利益,75.0,118.0,85.0,46.0,53.0,20.0,1.0,5.0
2348,營業外收入及支出,11.0,1.0,0.0,-1.0,-1.0,-2.0,-1.0,-2.0
2348,稅後淨利,86.0,119.0,74.0,45.0,51.0,19.0,0.0,3.0
2348,每股盈餘,1.02,1.4,0.78,0.53,0.6,0.22,0.0,0.03
2358,營業收入淨額,926.0,396.0,957.0,618.0,513.0,394.0,717.0,517.0
2358,營業利益,30.0,0.0,-1.0,9.0,7.0,3.0,-18.0,-41.0
2358,營業外收入及支出,-12.0,3.0,-2.0,-4.0,4.0,12.0,-21.0,3.0
2358,稅後淨利,15.0,17.0,8.0,4.0,10.0,12.0,-40.0,-31.0
2358,每股盈餘,0.16,0.2,0.15,0.09,0.19,0.25,-1.09,-0.62
2443,營業收入淨額,289.0,306.0,244.0,195.0,193.0,153.0,205.0,147.0
2443,營業利益,-110.0,-37.0,-69.0,-82.0,-70.0,-54.0,-53.0,-64.0
2443,營業外收入及支出,-2.0,1.0,0.0,0.0,4.0,-4.0,4.0,2.0
2443,稅後淨利,-114.0,-37.0,-69.0,-82.0,-65.0,-60.0,-42.0,-61.0
2443,每股盈餘,-0.75,-0.25,-0.47,-0.55,-0.45,-0.39,-0.34,-0.42
2514,營業收入淨額,40.0,21.0,10.0,-1.0,15.0,1.0,,14128.0
2514,營業利益,1.0,-21.0,90.0,1454.0,-65.0,-47.0,,1862.0
2514,營業外收入及支出,77.0,-1.0,-30.0,-1076.0,833.0,198.0,,-803.0
2514,稅後淨利,-94.0,-72.0,44.0,946.0,285.0,-65.0,-22.0,941.0
2514,每股盈餘,-0.01,-0.04,0.09,0.76,1.29,0.3,-0.06,0.65
2904,營業收入淨額,30.0,28.0,382.0,26.0,16.0,20.0,433.0,21.0
2904,營業利益,38.0,25.0,33.0,32.0,23.0,25.0,18.0,31.0
2904,營業外收入及支出,3.0,0.0,0.0,0.0,4.0,-1.0,9.0,-6.0
2904,稅後淨利,32.0,21.0,27.0,27.0,22.0,19.0,21.0,21.0
2904,每股盈餘,0.46,0.3,0.4,0.39,0.32,0.29,0.32,0.3
3040,營業收入淨額,10.0,8.0,21.0,11.0,12.0,6.0,12.0,18.0
3040,營業利益,17.0,15.0,25.0,15.0,20.0,-6.0,14.0,21.0
3040,營業外收入及支出,23.0,-1.0,-12.0,17.0,13.0,711.0,2.0,48.0
3040,稅後淨利,25.0,9.0,21.0,7.0,22.0,-49.0,12.0,25.0
3040,每股盈餘,0.4,0.12,0.13,0.12,0.39,10.43,0.2,0.96
4536,營業收入淨額,1950.0,1547.0,1715.0,1755.0,1661.0,1184.0,1540.0,1763.0
4536,營業利益,253.0,126.0,91.0,182.0,219.0,89.0,153.0,234.0
4536,營業外收入及支出,229.0,-109.0,1.0,-8.0,29.0,-71.0,156.0,-2.0
4536,稅後淨利,345.0,16.0,88.0,154.0,209.0,10.0,259.0,215.0
4536,每股盈餘,3.84,0.22,1.07,1.72,2.38,0.15,2.75,2.2
6184,營業收入淨額,456.0,448.0,451.0,457.0,433.0,399.0,388.0,369.0
6184,營業利益,115.0,114.0,190.0,118.0,94.0,63.0,1.0,-36.0
6184,營業外收入及支出,17.0,-9.0,-11.0,-10.0,-1.0,-14.0,-39.0,-7.0
6184,稅後淨利,95.0,81.0,153.0,86.0,82.0,41.0,-9.0,-45.0
6184,每股盈餘,0.63,0.53,0.93,0.58,0.55,0.3,-0.12,-0.22
6464,營業收入淨額,758.0,717.0,723.0,736.0,743.0,741.0,752.0,736.0
6464,營業利益,213.0,184.0,179.0,206.0,178.0,210.0,184.0,231.0
6464,營業外收入及支出,6.0,5.0,20.0,2.0,2.0,2.0,-17.0,-5.0
6464,稅後淨利,142.0,160.0,166.0,173.0,121.0,176.0,141.0,185.0
6464,每股盈餘,1.15,1.33,1.34,1.4,0.98,1.48,1.18,1.55
6504,營業收入淨額,1733.0,1646.0,1676.0,1658.0,1597.0,1503.0,1625.0,1499.0
6504,營業利益,210.0,163.0,209.0,199.0,186.0,138.0,186.0,174.0
6504,營業外收入及支出,38.0,4.0,-2.0,-21.0,-22.0,32.0,43.0,17.0
6504,稅後淨利,173.0,100.0,162.0,135.0,115.0,133.0,182.0,147.0
6504,每股盈餘,2.39,1.37,2.19,1.87,1.56,1.84,2.5,2.02
6581,營業收入淨額,747.0,352.0,653.0,545.0,333.0,376.0,524.0,312.0
6581,營業利益,389.0,166.0,348.0,298.0,135.0,199.0,254.0,156.0
6581,營業外收入及支出,6.0,-2.0,-6.0,-4.0,-4.0,-9.0,4.0,-14.0
6581,稅後淨利,323.0,131.0,286.0,245.0,84.0,160.0,215.0,126.0
6581,每股盈餘,2.86,1.21,2.83,2.43,0.81,1.57,2.14,1.17
6625,營業收入淨額,264.0,184.0,360.0,288.0,237.0,225.0,326.0,232.0
6625,營業利益,27.0,-48.0,41.0,34.0,15.0,-25.0,60.0,14.0
6625,營業外收入及支出,0.0,2.0,0.0,0.0,1.0,-5.0,1.0,0.0
6625,稅後淨利,28.0,-45.0,30.0,29.0,15.0,-30.0,55.0,13.0
6625,每股盈餘,0.86,-1.38,0.97,0.93,0.53,-1.18,2.28,0.52
8033,營業收入淨額,255.0,229.0,226.0,223.0,197.0,184.0,140.0,162.0
8033,營業利益,10.0,2.0,-19.0,-16.0,-18.0,-18.0,-104.0,-26.0
8033,營業外收入及支出,12.0,-3.0,3.0,6.0,-6.0,-1.0,-23.0,-2.0
8033,稅後淨利,15.0,-4.0,-25.0,-9.0,-20.0,-29.0,-109.0,-28.0
8033,每股盈餘,0.1,-0.07,-0.27,-0.12,-0.2,-0.16,-1.06,-0.21
8341,營業收入淨額,501.0,486.0,504.0,487.0,482.0,431.0,517.0,427.0
8341,營業利益,221.0,216.0,235.0,237.0,224.0,183.0,218.0,175.0
8341,營業外收入及支出,30.0,-16.0,-9.0,-8.0,72.0,-1.0,11.0,-4.0
8341,稅後淨利,199.0,156.0,188.0,190.0,165.0,150.0,191.0,143.0
8341,每股盈餘,1.77,1.4,1.68,1.7,2.3,1.35,1.66,1.28
8422,營業收入淨額,878.0,901.0,805.0,672.0,651.0,657.0,670.0,807.0
8422,營業利益,440.0,512.0,410.0,372.0,396.0,400.0,361.0,438.0
8422,營業外收入及支出,3.0,10.0,5.0,9.0,14.0,-5.0,3.0,1.0
8422,稅後淨利,337.0,404.0,356.0,324.0,346.0,338.0,310.0,369.0
8422,每股盈餘,3.09,3.71,3.27,2.98,3.18,3.1,2.85,3.43
8463,營業收入淨額,627.0,633.0,792.0,684.0,692.0,667.0,778.0,681.0
8463,營業利益,37.0,17.0,84.0,46.0,44.0,24.0,77.0,61.0
8463,營業外收入及支出,-4.0,-4.0,-3.0,-3.0,-3.0,-6.0,-3.0,-2.0
8463,稅後淨利,27.0,10.0,64.0,31.0,33.0,15.0,54.0,54.0
8463,每股盈餘,0.18,0.07,0.42,0.2,0.22,0.1,0.39,0.33
8464,營業收入淨額,5560.0,4682.0,5139.0,5836.0,5049.0,4555.0,5091.0,5147.0
8464,營業利益,1187.0,887.0,1149.0,1269.0,1353.0,1125.0,1177.0,1358.0
8464,營業外收入及支出,262.0,-165.0,12.0,-71.0,96.0,-160.0,184.0,-17.0
8464,稅後淨利,1063.0,552.0,907.0,936.0,960.0,703.0,1032.0,1037.0
8464,每股盈餘,3.56,1.84,3.03,3.15,3.7,2.38,3.44,3.48
8473,營業收入淨額,1054.0,1013.0,867.0,618.0,601.0,666.0,699.0,545.0
8473,營業利益,157.0,222.0,194.0,129.0,158.0,187.0,243.0,158.0
8473,營業外收入及支出,27.0,-46.0,-23.0,-20.0,-19.0,-18.0,-19.0,-23.0
8473,稅後淨利,131.0,167.0,122.0,113.0,109.0,158.0,170.0,135.0
8473,每股盈餘,0.64,0.81,0.78,0.63,0.63,1.08,1.08,0.87
8478,營業收入淨額,944.0,627.0,1196.0,656.0,1085.0,686.0,1080.0,127.0
8478,營業利益,104.0,-33.0,200.0,-9.0,233.0,-49.0,121.0,-105.0
8478,營業外收入及支出,98.0,-29.0,-24.0,26.0,-3.0,-34.0,2.0,-15.0
8478,稅後淨利,180.0,-54.0,107.0,36.0,202.0,-71.0,137.0,-47.0
8478,每股盈餘,1.92,-0.57,1.26,0.43,2.41,-1.07,3.33,-0.95
8481,營業收入淨額,263.0,263.0,317.0,314.0,268.0,250.0,295.0,251.0
8481,營業利益,55.0,58.0,83.0,86.0,61.0,53.0,70.0,53.0
8481,營業外收入及支出,14.0,-5.0,-2.0,4.0,4.0,-7.0,3.0,-3.0
8481,稅後淨利,54.0,43.0,66.0,68.0,51.0,37.0,61.0,42.0
8481,每股盈餘,0.81,0.65,1.01,1.02,0.77,0.58,0.98,0.68
8497,營業收入淨額,691.0,541.0,602.0,611.0,629.0,514.0,609.0,592.0
8497,營業利益,63.0,27.0,32.0,34.0,36.0,15.0,66.0,12.0
8497,營業外收入及支出,5.0,3.0,2.0,3.0,3.0,1.0,10.0,4.0
8497,稅後淨利,55.0,24.0,28.0,32.0,31.0,14.0,63.0,13.0
8497,每股盈餘,1.16,0.6,0.82,0.95,0.88,0.45,1.75,0.4
9902,營業收入淨額,13.0,16.0,27.0,4.0,25.0,1.0,40.0,1.0
9902,營業利益,-7.0,-5.0,-8.0,-4.0,-4.0,-5.0,-6.0,-5.0
9902,營業外收入及支出,10.0,2.0,9.0,5.0,8.0,1.0,3.0,9.0
9902,稅後淨利,-3.0,-5.0,-8.0,-1.0,3.0,-5.0,-7.0,-3.0
9902,每股盈餘,0.02,-0.03,0.0,0.01,0.04,-0.04,-0.04,0.04
9904,營業收入淨額,74145.0,67256.0,72641.0,69185.0,71249.0,65557.0,69970.0,64196.0
9904,營業利益,3196.0,3121.0,4931.0,3741.0,4491.0,3905.0,5030.0,3601.0
9904,營業外收入及支出,1829.0,1536.0,1333.0,3965.0,1709.0,743.0,2561.0,3133.0
9904,稅後淨利,3793.0,3433.0,6430.0,6977.0,4773.0,3045.0,7371.0,6048.0
9904,每股盈餘,0.96,0.69,1.3,1.63,0.9,0.55,1.41,1.26
9905,營業收入淨額,2014.0,1690.0,1457.0,2063.0,1870.0,1749.0,1589.0,1987.0
9905,營業利益,159.0,63.0,39.0,171.0,156.0,151.0,144.0,196.0
9905,營業外收入及支出,15.0,12.0,95.0,29.0,23.0,40.0,5.0,13.0
9905,稅後淨利,128.0,85.0,32.0,161.0,129.0,116.0,152.0,167.0
9905,每股盈餘,0.45,0.28,0.39,0.57,0.45,0.51,0.5,0.55
9907,營業收入淨額,9461.0,8153.0,7953.0,9073.0,7957.0,7684.0,7710.0,8231.0
9907,營業利益,463.0,236.0,157.0,458.0,219.0,404.0,342.0,448.0
9907,營業外收入及支出,1197.0,-91.0,-92.0,-79.0,-60.0,-138.0,-79.0,-110.0
9907,稅後淨利,549.0,112.0,51.0,285.0,97.0,199.0,215.0,223.0
9907,每股盈餘,0.67,0.07,0.0,0.18,0.07,0.13,0.13,0.16
9910,營業收入淨額,15639.0,14833.0,15662.0,15308.0,14144.0,13520.0,14447.0,14100.0
9910,營業利益,1791.0,1170.0,1653.0,1681.0,1404.0,1058.0,1628.0,1599.0
9910,營業外收入及支出,564.0,90.0,184.0,133.0,175.0,114.0,252.0,123.0
9910,稅後淨利,1582.0,838.0,1342.0,1383.0,1268.0,850.0,852.0,1321.0
9910,每股盈餘,2.12,1.14,1.8,1.9,1.74,1.14,1.46,1.74
9911,營業收入淨額,1284.0,1430.0,1837.0,1435.0,1212.0,1375.0,1662.0,1306.0
9911,營業利益,144.0,198.0,270.0,166.0,131.0,188.0,207.0,165.0
9911,營業外收入及支出,42.0,44.0,47.0,37.0,23.0,1.0,31.0,24.0
9911,稅後淨利,148.0,188.0,269.0,172.0,122.0,158.0,193.0,160.0
9911,每股盈餘,0.68,0.89,1.23,0.78,0.56,0.73,0.77,0.59
9914,營業收入淨額,7065.0,5762.0,5760.0,6595.0,5248.0,4794.0,5502.0,6321.0
9914,營業利益,316.0,276.0,242.0,281.0,229.0,277.0,172.0,383.0
9914,營業外收入及支出,390.0,149.0,-313.0,201.0,-9.0,128.0,408.0,213.0
9914,稅後淨利,554.0,24.0,-55.0,399.0,142.0,299.0,513.0,492.0
9914,每股盈餘,1.82,0.02,-0.18,1.35,0.49,1.01,1.77,1.67
9917,營業收入淨額,3286.0,3286.0,3380.0,3331.0,3155.0,3244.0,3467.0,3445.0
9917,營業利益,622.0,618.0,593.0,571.0,565.0,493.0,618.0,675.0
9917,營業外收入及支出,-23.0,-21.0,-53.0,50.0,68.0,335.0,-1384.0,-85.0
9917,稅後淨利,502.0,537.0,539.0,515.0,478.0,733.0,-42.0,469.0
9917,每股盈餘,1.07,1.19,0.93,1.14,1.26,1.67,-1.76,1.03
9919,營業收入淨額,788.0,923.0,858.0,944.0,964.0,958.0,990.0,1045.0
9919,營業利益,-31.0,21.0,3.0,24.0,38.0,30.0,-20.0,22.0
9919,營業外收入及支出,13.0,4.0,-2.0,64.0,-5.0,-26.0,-500.0,-19.0
9919,稅後淨利,-17.0,17.0,-5.0,80.0,31.0,1.0,-142.0,-2.0
9919,每股盈餘,-0.07,0.09,0.02,0.39,0.14,0.03,-2.39,0.03
9921,營業收入淨額,15196.0,13974.0,13322.0,14862.0,13475.0,13552.0,12982.0,15157.0
9921,營業利益,1054.0,648.0,398.0,894.0,936.0,721.0,624.0,901.0
9921,營業外收入及支出,198.0,-71.0,-136.0,101.0,14.0,-26.0,308.0,34.0
9921,稅後淨利,856.0,240.0,164.0,735.0,706.0,499.0,740.0,713.0
9921,每股盈餘,2.18,0.69,0.38,1.92,1.81,1.38,1.77,1.89
9924,營業收入淨額,2070.0,1853.0,1984.0,2115.0,2028.0,1879.0,2053.0,2156.0
9924,營業利益,177.0,116.0,186.0,213.0,204.0,205.0,274.0,274.0
9924,營業外收入及支出,126.0,-61.0,-14.0,9.0,2.0,-67.0,22.0,10.0
9924,稅後淨利,215.0,47.0,131.0,183.0,157.0,98.0,272.0,217.0
9924,每股盈餘,1.09,0.23,0.66,0.94,0.81,0.51,1.0,1.12
9925,營業收入淨額,1736.0,1742.0,1797.0,1753.0,1804.0,1783.0,1842.0,1816.0
9925,營業利益,188.0,190.0,183.0,224.0,208.0,201.0,249.0,217.0
9925,營業外收入及支出,160.0,-5.0,48.0,118.0,132.0,11.0,-35.0,113.0
