,,2018_2Q,2018_1Q,2017_4Q,2017_3Q,2017_2Q,2017_1Q,2016_4Q,2016_3Q
3694,投資活動之現金流量,-140.0,-57.0,-168.0,-91.0,-210.0,-108.0,-130.0,-69.0
3694,籌資活動之現金流量,200.0,97.0,36.0,247.0,183.0,-10.0,4.0,-5.0
3694,本期產生現金流量,-79.0,119.0,0.0,50.0,-75.0,-174.0,281.0,-237.0
3704,來自營運之現金流量,31.0,-492.0,136.0,-157.0,-116.0,679.0,1123.0,435.0
3704,投資活動之現金流量,-744.0,-24.0,-164.0,-43.0,-74.0,3.0,-113.0,-38.0
3704,籌資活動之現金流量,402.0,181.0,38.0,154.0,-307.0,181.0,-967.0,-120.0
3704,本期產生現金流量,-359.0,-321.0,-24.0,-15.0,-406.0,738.0,2.0,196.0
4904,來自營運之現金流量,7941.0,6006.0,4246.0,7651.0,5416.0,7537.0,4569.0,6740.0
4904,投資活動之現金流量,-608.0,-1693.0,-6992.0,-1596.0,-3009.0,-2561.0,-2338.0,-2657.0
4904,籌資活動之現金流量,2353.0,-8023.0,4545.0,-11983.0,1420.0,-6584.0,-8523.0,-6946.0
4904,本期產生現金流量,9686.0,-3709.0,1798.0,-5928.0,3827.0,-1610.0,-6287.0,-2862.0
4906,來自營運之現金流量,-580.0,999.0,33.0,-267.0,-303.0,235.0,947.0,373.0
4906,投資活動之現金流量,-49.0,636.0,-496.0,224.0,-301.0,520.0,-286.0,344.0
4906,籌資活動之現金流量,342.0,-1119.0,185.0,220.0,-50.0,151.0,-775.0,-1539.0
4906,本期產生現金流量,-294.0,548.0,-300.0,210.0,-503.0,617.0,-109.0,-1105.0
5388,來自營運之現金流量,-1062.0,-454.0,1414.0,159.0,812.0,159.0,337.0,-110.0
5388,投資活動之現金流量,-483.0,-296.0,-128.0,-130.0,-107.0,-226.0,-145.0,-105.0
5388,籌資活動之現金流量,670.0,80.0,-733.0,-386.0,97.0,-124.0,-50.0,-547.0
5388,本期產生現金流量,-910.0,-630.0,547.0,-300.0,865.0,-349.0,99.0,-849.0
6136,來自營運之現金流量,-19.0,-16.0,7.0,120.0,25.0,75.0,8.0,36.0
6136,投資活動之現金流量,-1.0,-2.0,47.0,-1.0,14.0,111.0,-7.0,111.0
6136,籌資活動之現金流量,1.0,0.0,-21.0,-212.0,0.0,-1.0,-37.0,-208.0
6136,本期產生現金流量,-17.0,-19.0,32.0,-93.0,39.0,182.0,-35.0,-63.0
6142,來自營運之現金流量,-75.0,-748.0,-9.0,-72.0,80.0,136.0,97.0,95.0
6142,投資活動之現金流量,-313.0,80.0,-606.0,-4.0,386.0,-181.0,219.0,954.0
6142,籌資活動之現金流量,-95.0,53.0,178.0,-512.0,-89.0,498.0,-180.0,-584.0
6142,本期產生現金流量,-492.0,-599.0,-435.0,-575.0,393.0,409.0,120.0,433.0
6152,來自營運之現金流量,45.0,-201.0,71.0,-87.0,-93.0,-215.0,134.0,52.0
6152,投資活動之現金流量,14.0,-18.0,-25.0,-36.0,-35.0,-6.0,-33.0,3.0
6152,籌資活動之現金流量,-87.0,58.0,-212.0,11.0,-115.0,143.0,-62.0,54.0
6152,本期產生現金流量,-27.0,-139.0,-162.0,-141.0,-237.0,-72.0,-42.0,138.0
6216,來自營運之現金流量,81.0,17.0,53.0,15.0,-8.0,39.0,192.0,-61.0
6216,投資活動之現金流量,15.0,87.0,34.0,52.0,120.0,78.0,-287.0,84.0
6216,籌資活動之現金流量,20.0,0.0,0.0,-210.0,12.0,-31.0,27.0,-232.0
6216,本期產生現金流量,117.0,104.0,86.0,-142.0,124.0,83.0,-69.0,-212.0
6285,來自營運之現金流量,-301.0,1918.0,1580.0,-719.0,-425.0,1266.0,847.0,2437.0
6285,投資活動之現金流量,-251.0,-16.0,-350.0,-212.0,-501.0,-140.0,-1101.0,-370.0
6285,籌資活動之現金流量,113.0,-329.0,-979.0,-1099.0,426.0,674.0,99.0,-1160.0
6285,本期產生現金流量,-225.0,1543.0,251.0,-1984.0,-450.0,1639.0,-162.0,841.0
6416,來自營運之現金流量,-104.0,56.0,311.0,5.0,-101.0,-52.0,222.0,-3.0
6416,投資活動之現金流量,-3.0,-8.0,-2.0,-7.0,-5.0,-3.0,-10.0,-6.0
6416,籌資活動之現金流量,588.0,0.0,0.0,0.0,-143.0,0.0,6.0,0.0
6416,本期產生現金流量,480.0,51.0,309.0,0.0,-246.0,-63.0,215.0,-12.0
6442,來自營運之現金流量,145.0,-51.0,149.0,58.0,9.0,121.0,335.0,65.0
6442,投資活動之現金流量,-13.0,-2.0,-7.0,-14.0,-47.0,-20.0,31.0,-18.0
6442,籌資活動之現金流量,-50.0,50.0,-60.0,-188.0,-30.0,279.0,-260.0,-8.0
6442,本期產生現金流量,81.0,3.0,78.0,-131.0,-48.0,318.0,103.0,5.0
8011,來自營運之現金流量,-50.0,-153.0,66.0,-129.0,-17.0,-93.0,-82.0,-94.0
8011,投資活動之現金流量,-12.0,-75.0,-180.0,16.0,-6.0,-143.0,-17.0,-153.0
8011,籌資活動之現金流量,25.0,86.0,13.0,-13.0,55.0,218.0,92.0,63.0
8011,本期產生現金流量,-42.0,-140.0,-99.0,-126.0,34.0,-23.0,-7.0,-187.0
8101,來自營運之現金流量,93.0,-510.0,-307.0,875.0,-441.0,292.0,-394.0,-244.0
8101,投資活動之現金流量,14.0,-4.0,-77.0,-79.0,-97.0,-30.0,148.0,-73.0
8101,籌資活動之現金流量,-147.0,-53.0,86.0,-730.0,129.0,-84.0,-201.0,-7.0
8101,本期產生現金流量,-58.0,-523.0,-326.0,72.0,-368.0,182.0,-461.0,-312.0
1471,來自營運之現金流量,-143.0,-8.0,-111.0,19.0,-23.0,-111.0,-64.0,-75.0
1471,投資活動之現金流量,78.0,-26.0,8.0,104.0,-114.0,14.0,-89.0,-3.0
1471,籌資活動之現金流量,9.0,-65.0,88.0,7.0,89.0,0.0,174.0,0.0
1471,本期產生現金流量,-91.0,-86.0,-9.0,87.0,21.0,-145.0,10.0,-96.0
1582,來自營運之現金流量,452.0,-233.0,462.0,163.0,108.0,302.0,566.0,558.0
1582,投資活動之現金流量,-491.0,6.0,-26.0,281.0,-269.0,-61.0,69.0,44.0
1582,籌資活動之現金流量,0.0,0.0,0.0,-881.0,0.0,0.0,0.0,-698.0
1582,本期產生現金流量,-93.0,-185.0,460.0,-376.0,-85.0,10.0,512.0,-235.0
2059,來自營運之現金流量,648.0,225.0,336.0,285.0,244.0,18.0,766.0,208.0
2059,投資活動之現金流量,-48.0,-46.0,-53.0,-36.0,-67.0,-42.0,-77.0,-13.0
2059,籌資活動之現金流量,0.0,0.0,0.0,-786.0,0.0,0.0,0.0,-963.0
2059,本期產生現金流量,600.0,180.0,283.0,-536.0,177.0,-25.0,689.0,-769.0
2308,來自營運之現金流量,2496.0,3604.0,9568.0,674.0,9586.0,7141.0,10613.0,6508.0
2308,投資活動之現金流量,-3615.0,-1732.0,-1818.0,-7092.0,-3650.0,-2767.0,-1733.0,-7686.0
2308,籌資活動之現金流量,1532.0,-3188.0,-18577.0,14993.0,-353.0,-2294.0,-8436.0,-6439.0
2308,本期產生現金流量,1428.0,-1276.0,-11692.0,8836.0,6186.0,-1536.0,1061.0,-9418.0
2313,來自營運之現金流量,-990.0,3463.0,2593.0,1211.0,351.0,2331.0,1489.0,1707.0
2313,投資活動之現金流量,-1991.0,-1209.0,-1515.0,-1438.0,-1095.0,-913.0,-1220.0,-1352.0
2313,籌資活動之現金流量,1075.0,122.0,-310.0,861.0,-620.0,736.0,-897.0,-1021.0
2313,本期產生現金流量,-1982.0,2545.0,853.0,733.0,-1260.0,1874.0,-726.0,-825.0
2316,來自營運之現金流量,-92.0,-38.0,-38.0,99.0,-462.0,164.0,55.0,5.0
2316,投資活動之現金流量,-1400.0,747.0,785.0,-1466.0,-288.0,68.0,1001.0,412.0
2316,籌資活動之現金流量,-49.0,111.0,137.0,-606.0,48.0,-77.0,-84.0,-1077.0
2316,本期產生現金流量,-1495.0,832.0,895.0,-1962.0,-648.0,-82.0,984.0,-806.0
2327,來自營運之現金流量,7517.0,3340.0,2740.0,2041.0,1359.0,1888.0,2031.0,1237.0
2327,投資活動之現金流量,-2685.0,638.0,-195.0,-7128.0,-2539.0,-1586.0,-259.0,-807.0
2327,籌資活動之現金流量,12251.0,1277.0,-3400.0,2603.0,5099.0,-2051.0,1760.0,-491.0
2327,本期產生現金流量,17240.0,5355.0,-698.0,-2425.0,3974.0,-2710.0,3525.0,-337.0
2328,來自營運之現金流量,57.0,423.0,21.0,464.0,-419.0,-201.0,91.0,-101.0
2328,投資活動之現金流量,632.0,-748.0,-9.0,-35.0,8.0,-130.0,388.0,-715.0
2328,籌資活動之現金流量,188.0,-526.0,744.0,-570.0,251.0,-115.0,-21.0,-563.0
2328,本期產生現金流量,903.0,-791.0,758.0,-117.0,22.0,-711.0,412.0,-1218.0
2355,來自營運之現金流量,706.0,-22.0,1262.0,650.0,352.0,309.0,1053.0,891.0
2355,投資活動之現金流量,-350.0,-490.0,-166.0,11.0,-334.0,-1153.0,299.0,-584.0
2355,籌資活動之現金流量,-252.0,-26.0,231.0,-1310.0,36.0,-162.0,-59.0,-1463.0
2355,本期產生現金流量,136.0,-475.0,1289.0,-629.0,67.0,-1171.0,1282.0,-1296.0
2367,來自營運之現金流量,176.0,559.0,1243.0,-7.0,-227.0,535.0,-318.0,-269.0
2367,投資活動之現金流量,-896.0,-220.0,-473.0,-475.0,-571.0,-865.0,-170.0,-683.0
2367,籌資活動之現金流量,375.0,-23.0,-689.0,584.0,461.0,404.0,400.0,902.0
2367,本期產生現金流量,-336.0,332.0,97.0,119.0,-324.0,49.0,-105.0,-72.0
2368,來自營運之現金流量,98.0,-194.0,1059.0,-117.0,-273.0,523.0,391.0,404.0
2368,投資活動之現金流量,-260.0,-105.0,-242.0,-212.0,-194.0,-146.0,-103.0,-125.0
2368,籌資活動之現金流量,-195.0,-333.0,-54.0,368.0,-748.0,-158.0,-152.0,-990.0
2368,本期產生現金流量,-237.0,-518.0,640.0,60.0,-1013.0,22.0,363.0,-699.0
2375,來自營運之現金流量,-181.0,-64.0,317.0,-486.0,-3.0,501.0,-307.0,326.0
2375,投資活動之現金流量,-740.0,2971.0,-2506.0,228.0,-809.0,4.0,322.0,-317.0
2375,籌資活動之現金流量,-178.0,-2466.0,2319.0,-8.0,764.0,112.0,-228.0,64.0
2375,本期產生現金流量,-979.0,389.0,167.0,-277.0,-7.0,526.0,-145.0,22.0
2383,來自營運之現金流量,419.0,761.0,995.0,703.0,357.0,1005.0,1139.0,582.0
2383,投資活動之現金流量,-147.0,-130.0,-116.0,-227.0,-177.0,-201.0,-148.0,-123.0
2383,籌資活動之現金流量,74.0,-70.0,-1546.0,15.0,287.0,43.0,-75.0,-1326.0
2383,本期產生現金流量,220.0,627.0,-665.0,533.0,530.0,665.0,861.0,-963.0
2385,來自營運之現金流量,-1494.0,-700.0,3916.0,2355.0,-280.0,349.0,2858.0,4737.0
2385,投資活動之現金流量,-595.0,-1865.0,-1187.0,-576.0,-1641.0,-1067.0,-828.0,260.0
2385,籌資活動之現金流量,560.0,2799.0,-2630.0,-1700.0,-2490.0,5181.0,-2070.0,-3565.0
2385,本期產生現金流量,-803.0,213.0,8.0,60.0,-3936.0,3471.0,39.0,947.0
2392,來自營運之現金流量,-1038.0,56.0,719.0,3866.0,476.0,778.0,6854.0,2981.0
2392,投資活動之現金流量,-1393.0,-1150.0,329.0,-1340.0,-999.0,-101.0,-2375.0,-325.0
2392,籌資活動之現金流量,699.0,502.0,-766.0,-973.0,380.0,-1290.0,-4207.0,-640.0
2392,本期產生現金流量,-1723.0,-589.0,424.0,1575.0,-81.0,-787.0,-395.0,1937.0
2402,來自營運之現金流量,-67.0,167.0,60.0,-125.0,-253.0,180.0,192.0,-68.0
2402,投資活動之現金流量,-139.0,-212.0,169.0,12.0,117.0,38.0,-484.0,-132.0
2402,籌資活動之現金流量,-131.0,-107.0,145.0,-272.0,314.0,-20.0,10.0,-8.0
2402,本期產生現金流量,-306.0,-124.0,292.0,-363.0,221.0,61.0,-428.0,-333.0
2413,來自營運之現金流量,85.0,-222.0,439.0,-270.0,11.0,6.0,366.0,-376.0
2413,投資活動之現金流量,-137.0,-84.0,-585.0,155.0,-192.0,34.0,-119.0,-34.0
2413,籌資活動之現金流量,32.0,220.0,152.0,34.0,149.0,159.0,-231.0,151.0
2413,本期產生現金流量,-14.0,-93.0,8.0,-89.0,-37.0,210.0,23.0,-249.0
2415,來自營運之現金流量,-332.0,93.0,66.0,113.0,177.0,-107.0,402.0,-226.0
2415,投資活動之現金流量,32.0,-33.0,2.0,-114.0,-112.0,-69.0,5.0,-86.0
2415,籌資活動之現金流量,-75.0,-10.0,278.0,4.0,-205.0,200.0,-54.0,227.0
2415,本期產生現金流量,-316.0,39.0,247.0,-9.0,-120.0,-110.0,347.0,-114.0
2420,來自營運之現金流量,1.0,-63.0,222.0,3.0,4.0,44.0,243.0,135.0
2420,投資活動之現金流量,-48.0,-8.0,-13.0,-31.0,-20.0,-17.0,-16.0,-3.0
2420,籌資活動之現金流量,-473.0,-607.0,-612.0,-27.0,-96.0,204.0,45.0,-9.0
2420,本期產生現金流量,-515.0,-679.0,-404.0,-53.0,-112.0,222.0,273.0,113.0
2421,來自營運之現金流量,275.0,-12.0,489.0,332.0,120.0,-143.0,333.0,303.0
2421,投資活動之現金流量,-58.0,-106.0,-97.0,-100.0,-105.0,-93.0,-437.0,-96.0
2421,籌資活動之現金流量,2.0,-97.0,39.0,-299.0,-103.0,38.0,222.0,-161.0
2421,本期產生現金流量,215.0,-199.0,379.0,-27.0,-22.0,-281.0,114.0,-14.0
2428,來自營運之現金流量,330.0,190.0,289.0,187.0,261.0,363.0,273.0,280.0
2428,投資活動之現金流量,-352.0,-175.0,275.0,8.0,21.0,-185.0,307.0,-359.0
2428,籌資活動之現金流量,10.0,0.0,-260.0,-233.0,-20.0,-140.0,-330.0,52.0
2428,本期產生現金流量,-5.0,30.0,312.0,21.0,318.0,-103.0,214.0,-126.0
2429,來自營運之現金流量,12.0,1.0,34.0,1.0,11.0,42.0,40.0,-4.0
2429,投資活動之現金流量,-18.0,-9.0,-14.0,13.0,-11.0,-9.0,-5.0,-5.0
2429,籌資活動之現金流量,12.0,7.0,-23.0,-14.0,-32.0,-6.0,-31.0,14.0
2429,本期產生現金流量,6.0,-2.0,-3.0,-1.0,-32.0,27.0,4.0,5.0
2431,來自營運之現金流量,-86.0,-146.0,-209.0,165.0,-179.0,-76.0,240.0,-2.0
2431,投資活動之現金流量,-20.0,-5.0,309.0,89.0,-182.0,-6.0,-10.0,-6.0
2431,籌資活動之現金流量,0.0,0.0,0.0,-502.0,397.0,20.0,-40.0,10.0
2431,本期產生現金流量,-109.0,-142.0,101.0,-248.0,45.0,-83.0,182.0,-11.0
2440,來自營運之現金流量,-227.0,220.0,8.0,2.0,-183.0,-141.0,-18.0,47.0
2440,投資活動之現金流量,-7.0,-8.0,-12.0,-14.0,-27.0,7.0,-6.0,-21.0
2440,籌資活動之現金流量,190.0,-126.0,-8.0,21.0,264.0,70.0,-27.0,55.0
2440,本期產生現金流量,-43.0,89.0,-11.0,14.0,67.0,-89.0,-57.0,65.0
2456,來自營運之現金流量,98.0,300.0,1593.0,-442.0,76.0,466.0,197.0,952.0
2456,投資活動之現金流量,2.0,-505.0,-1406.0,-4626.0,-595.0,-872.0,-17.0,-513.0
2456,籌資活動之現金流量,816.0,464.0,881.0,4328.0,791.0,412.0,-6.0,397.0
2456,本期產生現金流量,882.0,375.0,712.0,-617.0,199.0,-156.0,39.0,572.0
2457,來自營運之現金流量,-38.0,-464.0,122.0,3.0,-46.0,-165.0,136.0,267.0
2457,投資活動之現金流量,-690.0,664.0,94.0,83.0,217.0,662.0,-353.0,297.0
2457,籌資活動之現金流量,167.0,-3.0,25.0,-28.0,-963.0,520.0,-48.0,0.0
2457,本期產生現金流量,-517.0,186.0,230.0,60.0,-785.0,941.0,-252.0,519.0
2460,來自營運之現金流量,16.0,-78.0,-89.0,44.0,26.0,-76.0,-2.0,18.0
2460,投資活動之現金流量,-82.0,6.0,-112.0,-77.0,71.0,-205.0,46.0,-54.0
2460,籌資活動之現金流量,8.0,-169.0,297.0,-60.0,55.0,-123.0,42.0,176.0
2460,本期產生現金流量,-62.0,-208.0,120.0,-84.0,210.0,-534.0,67.0,73.0
2462,來自營運之現金流量,76.0,-73.0,-198.0,-162.0,34.0,-43.0,-29.0,80.0
2462,投資活動之現金流量,9.0,-88.0,-70.0,-134.0,-149.0,-62.0,-137.0,-81.0
2462,籌資活動之現金流量,-223.0,14.0,385.0,173.0,-58.0,3.0,250.0,243.0
2462,本期產生現金流量,-135.0,-136.0,128.0,-139.0,-170.0,-139.0,7.0,198.0
2467,來自營運之現金流量,51.0,-17.0,-123.0,141.0,267.0,-213.0,-128.0,741.0
2467,投資活動之現金流量,175.0,-128.0,-50.0,-66.0,-136.0,13.0,17.0,-38.0
2467,籌資活動之現金流量,-159.0,127.0,166.0,-119.0,-291.0,297.0,-91.0,-194.0
2467,本期產生現金流量,12.0,8.0,31.0,-76.0,-146.0,38.0,-173.0,420.0
2472,來自營運之現金流量,63.0,201.0,91.0,-61.0,111.0,24.0,292.0,183.0
2472,投資活動之現金流量,-733.0,-104.0,-180.0,251.0,-121.0,-78.0,-137.0,-111.0
2472,籌資活動之現金流量,578.0,-13.0,256.0,-299.0,141.0,236.0,-235.0,69.0
2472,本期產生現金流量,-116.0,115.0,175.0,-82.0,161.0,109.0,-102.0,96.0
2476,來自營運之現金流量,217.0,38.0,107.0,116.0,17.0,85.0,163.0,91.0
2476,投資活動之現金流量,60.0,382.0,-201.0,-14.0,-84.0,126.0,-80.0,-464.0
2476,籌資活動之現金流量,-211.0,93.0,45.0,-37.0,-38.0,-68.0,63.0,10.0
2476,本期產生現金流量,83.0,472.0,-29.0,106.0,-88.0,18.0,111.0,-442.0
2478,來自營運之現金流量,46.0,92.0,122.0,120.0,-13.0,178.0,206.0,107.0
2478,投資活動之現金流量,-206.0,-140.0,-5.0,-39.0,-122.0,-125.0,-13.0,-137.0
2478,籌資活動之現金流量,0.0,48.0,0.0,10.0,99.0,12.0,-668.0,49.0
2478,本期產生現金流量,-150.0,1.0,123.0,113.0,6.0,-52.0,-507.0,-42.0
2483,來自營運之現金流量,104.0,-1.0,90.0,-73.0,17.0,5.0,144.0,-101.0
2483,投資活動之現金流量,-38.0,-26.0,60.0,-111.0,-610.0,-175.0,-69.0,-21.0
2483,籌資活動之現金流量,-158.0,-3.0,0.0,30.0,584.0,270.0,-100.0,170.0
2483,本期產生現金流量,-89.0,-29.0,141.0,-152.0,-7.0,74.0,-18.0,38.0
2484,來自營運之現金流量,22.0,295.0,-45.0,151.0,77.0,26.0,242.0,9.0
2484,投資活動之現金流量,-37.0,-26.0,-59.0,-72.0,-13.0,-289.0,-16.0,-1.0
2484,籌資活動之現金流量,-100.0,1.0,0.0,-194.0,0.0,0.0,0.0,-171.0
2484,本期產生現金流量,-115.0,277.0,-107.0,-111.0,59.0,-268.0,203.0,-162.0
2492,來自營運之現金流量,802.0,1025.0,471.0,388.0,408.0,1177.0,1078.0,731.0
2492,投資活動之現金流量,-3123.0,-963.0,-520.0,-541.0,-442.0,-150.0,-440.0,-238.0
2492,籌資活動之現金流量,2935.0,197.0,240.0,-285.0,-273.0,208.0,-451.0,15.0
2492,本期產生現金流量,600.0,246.0,204.0,-335.0,-136.0,673.0,225.0,100.0
2493,來自營運之現金流量,30.0,51.0,152.0,237.0,-96.0,58.0,33.0,233.0
2493,投資活動之現金流量,-1.0,-1.0,-12.0,-6.0,5.0,-2.0,-3.0,-1.0
2493,籌資活動之現金流量,0.0,0.0,0.0,-263.0,0.0,0.0,0.0,-263.0
2493,本期產生現金流量,0.0,54.0,140.0,-30.0,-80.0,35.0,32.0,-54.0
3003,來自營運之現金流量,-4.0,72.0,135.0,228.0,165.0,208.0,71.0,149.0
3003,投資活動之現金流量,-30.0,-38.0,-36.0,-50.0,-21.0,-6.0,-96.0,-11.0
3003,籌資活動之現金流量,-14.0,19.0,-33.0,-148.0,4.0,-114.0,97.0,124.0
3003,本期產生現金流量,-57.0,67.0,73.0,45.0,163.0,45.0,63.0,234.0
3011,來自營運之現金流量,40.0,-65.0,-2.0,-33.0,6.0,-10.0,128.0,73.0
3011,投資活動之現金流量,-8.0,-13.0,-27.0,-39.0,31.0,31.0,-47.0,-90.0
3011,籌資活動之現金流量,5.0,36.0,0.0,-2.0,-2.0,-100.0,-27.0,-8.0
3011,本期產生現金流量,31.0,-34.0,-29.0,-76.0,32.0,-85.0,26.0,-44.0
3015,來自營運之現金流量,-381.0,9.0,23.0,96.0,-220.0,-173.0,166.0,235.0
3015,投資活動之現金流量,-93.0,-60.0,107.0,228.0,21.0,-54.0,108.0,-133.0
3015,籌資活動之現金流量,-2.0,20.0,-1.0,-302.0,0.0,0.0,-17.0,-300.0
3015,本期產生現金流量,-483.0,-11.0,132.0,41.0,-173.0,-304.0,242.0,-249.0
3021,來自營運之現金流量,-32.0,19.0,-51.0,74.0,-7.0,17.0,141.0,50.0
3021,投資活動之現金流量,-51.0,-24.0,-11.0,-63.0,-25.0,15.0,4.0,-25.0
3021,籌資活動之現金流量,30.0,-1.0,10.0,-21.0,49.0,-10.0,-7.0,-103.0
3021,本期產生現金流量,-62.0,8.0,-51.0,1.0,32.0,-17.0,126.0,-104.0
3023,來自營運之現金流量,114.0,-347.0,279.0,289.0,-6.0,210.0,366.0,322.0
3023,投資活動之現金流量,152.0,-63.0,-262.0,-17.0,-18.0,-41.0,4.0,4.0
3023,籌資活動之現金流量,159.0,-36.0,276.0,-487.0,-18.0,-108.0,-79.0,-674.0
3023,本期產生現金流量,420.0,-411.0,297.0,-168.0,20.0,-153.0,240.0,-446.0
3026,來自營運之現金流量,711.0,316.0,493.0,333.0,250.0,507.0,412.0,-62.0
3026,投資活動之現金流量,-239.0,-213.0,-103.0,-65.0,-36.0,-19.0,10.0,-7.0
3026,籌資活動之現金流量,218.0,290.0,-893.0,-928.0,136.0,-19.0,-326.0,-42.0
3026,本期產生現金流量,711.0,388.0,-514.0,-661.0,360.0,418.0,111.0,-136.0
3032,來自營運之現金流量,-212.0,168.0,58.0,-89.0,204.0,240.0,250.0,130.0
3032,投資活動之現金流量,-193.0,304.0,-216.0,49.0,-155.0,-19.0,-499.0,-7.0
3032,籌資活動之現金流量,-1.0,50.0,-63.0,-14.0,-114.0,98.0,-74.0,-214.0
3032,本期產生現金流量,-398.0,518.0,-309.0,-44.0,-56.0,305.0,-461.0,-58.0
3037,來自營運之現金流量,657.0,3373.0,2866.0,468.0,1353.0,1009.0,3475.0,1887.0
3037,投資活動之現金流量,-1899.0,-2571.0,-3332.0,-3141.0,-2283.0,-1639.0,-1148.0,-1090.0
3037,籌資活動之現金流量,-488.0,-396.0,1704.0,1841.0,822.0,-38.0,-2422.0,-1868.0
3037,本期產生現金流量,-1885.0,674.0,1350.0,-816.0,-462.0,-875.0,577.0,-1060.0
3042,來自營運之現金流量,319.0,471.0,337.0,357.0,364.0,607.0,976.0,583.0
3042,投資活動之現金流量,-360.0,-88.0,-156.0,-4.0,-157.0,65.0,-461.0,-345.0
3042,籌資活動之現金流量,-127.0,-429.0,-99.0,-630.0,-129.0,-244.0,-58.0,-562.0
3042,本期產生現金流量,-188.0,-41.0,48.0,-252.0,104.0,338.0,464.0,-385.0
3044,來自營運之現金流量,409.0,2040.0,1257.0,940.0,451.0,1985.0,2759.0,2337.0
3044,投資活動之現金流量,-1425.0,-1529.0,-1269.0,-775.0,-888.0,-826.0,-851.0,-224.0
3044,籌資活動之現金流量,1404.0,-3229.0,-4819.0,3607.0,3515.0,-1842.0,-960.0,1687.0
3044,本期產生現金流量,1381.0,-2653.0,-4858.0,3701.0,3242.0,-2579.0,1184.0,2673.0
3058,來自營運之現金流量,-123.0,163.0,47.0,71.0,36.0,-11.0,-113.0,44.0
3058,投資活動之現金流量,-7.0,-15.0,-7.0,-31.0,-27.0,-30.0,-47.0,-69.0
3058,籌資活動之現金流量,-30.0,-18.0,4.0,35.0,4.0,111.0,27.0,41.0
3058,本期產生現金流量,-137.0,127.0,-8.0,80.0,23.0,14.0,-67.0,-22.0
3090,來自營運之現金流量,66.0,168.0,341.0,150.0,189.0,-15.0,162.0,-122.0
3090,投資活動之現金流量,-39.0,-87.0,20.0,19.0,-128.0,205.0,-30.0,-124.0
3090,籌資活動之現金流量,27.0,-346.0,-7.0,-158.0,34.0,-204.0,-190.0,354.0
3090,本期產生現金流量,61.0,-268.0,353.0,13.0,98.0,-20.0,-53.0,110.0
3229,來自營運之現金流量,-11.0,-14.0,-23.0,11.0,44.0,-57.0,-4.0,19.0
3229,投資活動之現金流量,-18.0,-164.0,-12.0,4.0,100.0,103.0,-32.0,-89.0
3229,籌資活動之現金流量,0.0,-2.0,-32.0,60.0,-21.0,-210.0,9.0,40.0
3229,本期產生現金流量,-29.0,-180.0,-64.0,75.0,130.0,-165.0,-4.0,-29.0
3296,來自營運之現金流量,42.0,46.0,-101.0,-12.0,98.0,10.0,104.0,83.0
3296,投資活動之現金流量,-11.0,-17.0,-19.0,-12.0,-71.0,-11.0,-5.0,-1.0
3296,籌資活動之現金流量,0.0,0.0,-50.0,-128.0,0.0,-30.0,0.0,-79.0
3296,本期產生現金流量,34.0,39.0,-170.0,-143.0,43.0,-100.0,97.0,-35.0
3308,來自營運之現金流量,-116.0,-23.0,2.0,50.0,-91.0,-59.0,71.0,44.0
3308,投資活動之現金流量,-4.0,-17.0,-17.0,-8.0,-22.0,-1.0,1.0,38.0
3308,籌資活動之現金流量,-86.0,-5.0,-5.0,-11.0,1.0,-16.0,-107.0,-18.0
3308,本期產生現金流量,-181.0,-58.0,-29.0,27.0,-112.0,-112.0,-33.0,53.0
3321,來自營運之現金流量,87.0,2.0,9.0,-81.0,-2.0,24.0,-69.0,-69.0
3321,投資活動之現金流量,-39.0,-49.0,-54.0,-75.0,-110.0,-84.0,-131.0,-125.0
3321,籌資活動之現金流量,-36.0,388.0,56.0,157.0,74.0,276.0,-96.0,309.0
3321,本期產生現金流量,1.0,357.0,6.0,-20.0,-11.0,200.0,-306.0,105.0
3338,來自營運之現金流量,60.0,-129.0,124.0,41.0,-93.0,-14.0,138.0,71.0
3338,投資活動之現金流量,-17.0,-24.0,-24.0,136.0,1.0,-21.0,-150.0,-27.0
3338,籌資活動之現金流量,-8.0,-6.0,-117.0,-199.0,45.0,-19.0,135.0,-84.0
3338,本期產生現金流量,30.0,-150.0,-16.0,-14.0,-37.0,-80.0,111.0,-59.0
3376,來自營運之現金流量,265.0,600.0,587.0,251.0,454.0,363.0,281.0,-41.0
3376,投資活動之現金流量,-440.0,-1011.0,-767.0,214.0,-618.0,90.0,-253.0,335.0
3376,籌資活動之現金流量,-222.0,77.0,244.0,-240.0,-733.0,73.0,-879.0,-815.0
3376,本期產生現金流量,-422.0,-277.0,63.0,258.0,-840.0,343.0,-867.0,-652.0
3432,來自營運之現金流量,-457.0,25.0,26.0,102.0,-90.0,-10.0,15.0,-40.0
3432,投資活動之現金流量,619.0,2.0,-54.0,15.0,18.0,50.0,4.0,8.0
3432,籌資活動之現金流量,-15.0,-11.0,-59.0,-87.0,-18.0,37.0,-20.0,40.0
3432,本期產生現金流量,183.0,7.0,-95.0,29.0,-86.0,44.0,4.0,-9.0
3501,來自營運之現金流量,236.0,-58.0,162.0,-58.0,9.0,149.0,331.0,191.0
3501,投資活動之現金流量,-55.0,-33.0,-102.0,-122.0,-69.0,0.0,-116.0,-14.0
3501,籌資活動之現金流量,-188.0,30.0,80.0,147.0,114.0,115.0,-268.0,-1.0
